drug_id,active_ingredient
7687_train,ZOFÉNOPRIL CALCIQUE
7687_train, ZOFÉNOPRIL
7688_train,FLUCONAZOLE
7689_train,OLMÉSARTAN MÉDOXOMIL
7690_train,LISINOPRIL DIHYDRATÉ
7690_train, LISINOPRIL ANHYDRE
7691_train,CLARITHROMYCINE
7692_train,DONÉPÉZIL BASE
7692_train, CHLORHYDRATE DE DONÉPÉZIL
7693_train,OMÉPRAZOLE
7694_train,LOSARTAN POTASSIQUE
7695_train,CLARITHROMYCINE
7696_train,RACÉCADOTRIL
7697_train,GADOTÉRIQUE (ACIDE)
7698_train,VALSARTAN
7698_train, HYDROCHLOROTHIAZIDE
7699_train,MONTÉLUKAST SODIQUE
7699_train, MONTÉLUKAST ACIDE
7700_train,RAMIPRIL
7701_train,IODIXANOL
7701_train, IODE
7702_train,IBUPROFÈNE
7703_train,SOLUTION DE DIGLUCONATE DE CHLORHEXIDINE
7703_train, DIGLUCONATE DE CHLORHEXIDINE
7704_train,SPIRONOLACTONE
7705_train,PÉRINDOPRIL ARGININE
7705_train, PÉRINDOPRIL
7706_train,FINASTÉRIDE
7707_train,ACIDE FOLINIQUE
7707_train, CALCIUM (FOLINATE DE)
7708_train,HYDROCHLOROTHIAZIDE
7708_train, IRBÉSARTAN
7709_train,ALPRAZOLAM
7710_train,FLUTAMIDE
7711_train,FLUCONAZOLE
7712_train,MÉTHOXY POLYÉTHYLÈNE GLYCOL-ÉPOÉTINE BÊTA 
7713_train,LOSARTAN POTASSIQUE
7714_train,EXÉMESTANE
7715_train,MINOCYCLINE BASE
7715_train, CHLORHYDRATE DE MINOCYCLINE
7716_train,MONTÉLUKAST SODIQUE
7717_train,CEFPODOXIME
7717_train, CEFPODOXIME PROXÉTIL
7718_train,AMOXICILLINE TRIHYDRATÉE
7718_train, AMOXICILLINE ANHYDRE
7719_train,CLARITHROMYCINE
7720_train,DICHLORHYDRATE DE LÉVOCÉTIRIZINE
7721_train,PANTOPRAZOLE
7721_train, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
7722_train,LANSOPRAZOLE
7723_train,CAPÉCITABINE
7724_train,ACÉTATE D'ALPHA-TOCOPHÉROL
7725_train,HYDROCHLOROTHIAZIDE
7725_train, TELMISARTAN
7726_train,LOSARTAN POTASSIQUE
7726_train, HYDROCHLOROTHIAZIDE
7727_train,HYDROCHLOROTHIAZIDE
7727_train, IRBÉSARTAN
7728_train,CALCIUM ÉLÉMENT
7728_train, CONCENTRAT DE CHOLÉCALCIFÉROL
7728_train, FORME PULVÉRULENTE
7728_train, CARBONATE DE CALCIUM
7728_train, CHOLÉCALCIFÉROL
7729_train,FLUCONAZOLE
7730_train,CAPTOPRIL
7731_train,UROFOLLITROPINE 
7732_train,VALSARTAN
7733_train,PROLINE
7733_train, SÉRINE
7733_train, ISOLEUCINE
7733_train, TAURINE
7733_train, GLUCOSE ANHYDRE
7733_train, HISTIDINE
7733_train, CHLORURE DE SODIUM
7733_train, LEUCINE
7733_train, ACIDE CHLORHYDRIQUE
7733_train, GLYCINE
7733_train, TYROSINE
7733_train, LYSINE
7733_train, ALANINE
7733_train, ARGININE
7733_train, VALINE
7733_train, PHÉNYLALANINE
7733_train, GLUCOSE MONOHYDRATÉ
7733_train, THRÉONINE
7733_train, CALCIUM (CHLORURE DE) DIHYDRATÉ
7733_train, MÉTHIONINE
7733_train, HYDROXYDE DE POTASSIUM
7733_train, CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ
7733_train, TRYPTOPHANE L
7733_train, CHLORHYDRATE DE LYSINE
7733_train, ACIDE ACÉTIQUE GLACIAL
7733_train, GLYCÉROPHOSPHATE DE SODIUM PENTAHYDRATÉ
7733_train, CHLORURE DE ZINC
7734_train,ÉTHINYLESTRADIOL
7734_train, ÉTHINYLESTRADIOL
7734_train, LÉVONORGESTREL
7734_train, ÉTHINYLESTRADIOL
7734_train, LÉVONORGESTREL
7734_train, LÉVONORGESTREL
7735_train,RIVASTIGMINE BASE
7735_train, RIVASTIGMINE (HYDROGÉNOTARTRATE DE)
7736_train,GABAPENTINE
7737_train,RAMIPRIL
7738_train,ZIDOVUDINE
7739_train,ONDANSÉTRON
7740_train,MANIDIPINE (DICHLORHYDRATE DE)
7741_train,GABAPENTINE
7742_train,ZOFÉNOPRIL
7742_train, ZOFÉNOPRIL CALCIQUE
7743_train,MIANSÉRINE (CHLORHYDRATE DE)
7744_train,FENTANYL
7745_train,PANTOPRAZOLE
7745_train, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
7746_train,OLANZAPINE
7747_train,CHLORHYDRATE DE DILTIAZEM
7748_train,OLANZAPINE
7749_train,INSULINE LISPRO RECOMBINANTE 
7750_train,RÉPAGLINIDE
7751_train,INDAPAMIDE
7752_train,LATANOPROST
7753_train,MOXIFLOXACINE BASE
7753_train, CHLORHYDRATE DE MOXIFLOXACINE
7754_train,CEFTRIAXONE BASE
7754_train, CEFTRIAXONE SODIQUE
7755_train,CHLORHYDRATE DE CÉLIPROLOL
7756_train,LANSOPRAZOLE
7757_train,OFLOXACINE
7758_train,CÉLÉCOXIB
7759_train,RISPÉRIDONE
7760_train,ROXITHROMYCINE
7761_train,SUCCINATE DE FROVATRIPTAN MONOHYDRATÉ
7761_train, FROVATRIPTAN BASE
7762_train,IOBITRIDOL
7762_train, IODE
7763_train,ATÉNOLOL
7764_train,NIFÉDIPINE
7765_train,LÉVOTHYROXINE SODIQUE
7766_train,TOBRAMYCINE
7766_train, TOBRAMYCINE (SULFATE DE)
7767_train,CEFTRIAXONE BASE
7767_train, CEFTRIAXONE SODIQUE
7768_train,TÉNOFOVIR DISOPROXIL
7768_train, EMTRICITABINE
7768_train, TÉNOFOVIR DISOPROXIL (FUMARATE DE)
7768_train, ÉFAVIRENZ
7769_train,PROGESTÉRONE
7770_train,CLINDAMYCINE BASE
7770_train, CLINDAMYCINE (CHLORHYDRATE DE) HYDRATÉ
7771_train,OMÉPRAZOLE
7772_train,BROMURE DE PINAVÉRIUM
7773_train,HYDROCHLOROTHIAZIDE
7773_train, IRBÉSARTAN
7774_train,CHLORHYDRATE D'ACÉBUTOLOL
7774_train, ACÉBUTOLOL BASE
7775_train,NITRENDIPINE
7776_train,VALSARTAN
7777_train,TOPIRAMATE
7778_train,LATANOPROST
7779_train,LANSOPRAZOLE
7780_train,CHLORHYDRATE DE VENLAFAXINE
7780_train, VENLAFAXINE
7781_train,AMISULPRIDE
7782_train,DILTIAZEM (CHLORHYDRATE DE)
7783_train,FÉNOFIBRATE
7784_train,CÉFADROXIL MONOHYDRATÉ
7784_train, CÉFADROXIL
7785_train,FUMARATE DE BISOPROLOL
7786_train,SPIRONOLACTONE
7787_train,TÉRAZOSINE BASE
7787_train, CHLORHYDRATE DE TÉRAZOSINE DIHYDRATÉ
7788_train,CARBONATE DE CALCIUM
7788_train, CALCIUM ÉLÉMENT
7788_train, CHOLÉCALCIFÉROL
7789_train,FLUCONAZOLE
7790_train,BÉSILATE DE CLOPIDOGREL
7790_train, CLOPIDOGREL
7791_train,MALÉATE D'ÉNALAPRIL
7792_train,ÉPOÉTINE ALFA 
7793_train,GABAPENTINE
7794_train,METFORMINE (CHLORHYDRATE DE)
7795_train,PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ
7795_train, PRAMIPEXOLE BASE
7796_train,VALSARTAN
7796_train, AMLODIPINE
7796_train, BÉSILATE D'AMLODIPINE
7797_train,VALACICLOVIR
7797_train, CHLORHYDRATE DE VALACICLOVIR
7798_train,OMÉPRAZOLE
7799_train,ZOLMITRIPTAN
7800_train,QUÉTIAPINE
7800_train, FUMARATE DE QUÉTIAPINE
7801_train,CLAVULANATE DE POTASSIUM
7801_train, ACIDE CLAVULANIQUE
7801_train, AMOXICILLINE ANHYDRE
7801_train, AMOXICILLINE TRIHYDRATÉE
7802_train,CHLORHYDRATE DE TRAMADOL
7803_train,RAMIPRIL
7804_train,MÉTHIONINE
7804_train, VALINE
7804_train, ALANINE
7804_train, SULFATE DE MAGNÉSIUM HEPTAHYDRATÉ
7804_train, THRÉONINE
7804_train, GLUCOSE MONOHYDRATÉ
7804_train, HISTIDINE
7804_train, PHÉNYLALANINE
7804_train, ACIDE ASPARTIQUE
7804_train, GLUCOSE ANHYDRE
7804_train, ACÉTATE DE SODIUM ANHYDRE
7804_train, HUILE DE SOJA RAFFINÉE
7804_train, CHLORURE DE CALCIUM ANHYDRE
7804_train, TRYPTOPHANE L
7804_train, TYROSINE
7804_train, LYSINE
7804_train, ARGININE
7804_train, ISOLEUCINE
7804_train, SÉRINE
7804_train, ACIDE GLUTAMIQUE
7804_train, PROLINE
7804_train, CHLORHYDRATE DE LYSINE
7804_train, SODIUM (GLYCÉROPHOSPHATE DE)
7804_train, SULFATE DE MAGNÉSIUM ANHYDRE
7804_train, CHLORURE DE POTASSIUM
7804_train, GLYCINE
7804_train, CHLORURE DE CALCIUM
7804_train, ACÉTATE DE SODIUM
7804_train, LEUCINE
7805_train,NADROPARINE CALCIQUE 
7806_train,GADOPENTÉTATE DE DIMÉGLUMINE
7807_train,AMOXICILLINE ANHYDRE
7807_train, AMOXICILLINE TRIHYDRATÉE
7808_train,RÉPAGLINIDE
7809_train,FLUCONAZOLE
7810_train,ANTIGÈNE  DE SURFACE DE L'HÉPATITE B RECOMBINANT  
7811_train,HYDROCHLOROTHIAZIDE
7811_train, LOSARTAN POTASSIQUE
7812_train,RAMIPRIL
7813_train,OMÉPRAZOLE
7814_train,DÉGARÉLIX
7814_train, DÉGARÉLIX (ACÉTATE DE)
7815_train,RÉPAGLINIDE
7816_train,VALACICLOVIR
7816_train, CHLORHYDRATE DIHYDRATÉ DE VALACICLOVIR
7817_train,ANAGRÉLIDE (CHLORHYDRATE D') MONOHYDRATÉ
7817_train, ANAGRÉLIDE
7818_train,ENTACAPONE
7818_train, CARBIDOPA ANHYDRE
7818_train, CARBIDOPA MONOHYDRATE
7818_train, LÉVODOPA
7819_train,TELMISARTAN
7819_train, BÉSILATE D'AMLODIPINE
7819_train, AMLODIPINE
7820_train,FENTANYL
7821_train,ATÉNOLOL
7822_train,OXAZÉPAM
7823_train,ATORVASTATINE CALCIQUE TRIHYDRATÉE
7823_train, ATORVASTATINE
7824_train,DALTÉPARINE SODIQUE 
7825_train,LANSOPRAZOLE
7826_train,OMÉPRAZOLE
7827_train,MYCOPHÉNOLATE MOFÉTIL
7828_train,PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
7828_train, PANTOPRAZOLE
7829_train,PIRÉTANIDE
7830_train,VALSARTAN
7831_train,ACIDE SALICYLIQUE
7831_train, PIVALATE DE FLUMÉTASONE
7832_train,PALMITATE DE RÉTINOL
7833_train,CHLORHYDRATE D'ALFUZOSINE
7834_train,FILGRASTIM 
7835_train,MYCOPHÉNOLATE MOFÉTIL
7836_train,HÉPARINE CALCIQUE
7837_train,DORZOLAMIDE BASE
7837_train, CHLORHYDRATE DE DORZOLAMIDE
7838_train,HYDROCHLOROTHIAZIDE
7838_train, CANDÉSARTAN CILEXÉTIL
7839_train,RILMÉNIDINE (DIHYDROGÉNOPHOSPHATE DE)
7839_train, RILMÉNIDINE
7840_train,CARVÉDILOL
7841_train,IODE
7841_train, IOVERSOL
7842_train,IODE
7842_train, IOMÉPROL
7843_train,CICLÉSONIDE
7844_train,ACÉTATE D'ALPHA-TOCOPHÉROL
7845_train,COLISTIMÉTHATE SODIQUE
7846_train,NAPROXÈNE SODIQUE
7847_train,LANSOPRAZOLE
7848_train,ATORVASTATINE CALCIQUE
7848_train, ATORVASTATINE
7849_train,ÉRYTHROMYCINE
7850_train,NITRATE D'ÉCONAZOLE
7851_train,ATORVASTATINE CALCIQUE TRIHYDRATÉE
7851_train, BÉSILATE D'AMLODIPINE
7851_train, AMLODIPINE
7851_train, ATORVASTATINE
7852_train,DOXYCYCLINE MONOHYDRATÉE
7852_train, DOXYCYCLINE ANHYDRE
7853_train,RIVASTIGMINE BASE
7853_train, HYDROGÉNOTARTRATE DE RIVASTIGMINE
7854_train,ACIDE TRANEXAMIQUE
7855_train,TOBRAMYCINE
7856_train,PROGESTÉRONE
7857_train,MÉTOPIMAZINE
7858_train,KÉTOCONAZOLE
7859_train,RIBAVIRINE
7860_train,HÉMIFUMARATE D'ALISKIRÈNE
7860_train, ALISKIRÈNE
7861_train,NIFÉDIPINE
7862_train,OMÉPRAZOLE
7863_train,TERBINAFINE
7863_train, CHLORHYDRATE DE TERBINAFINE
7864_train,CHLORHYDRATE DE DILTIAZEM
7865_train,ROXITHROMYCINE
7866_train,MÉTHADONE (CHLORHYDRATE DE)
7867_train,CLOPIDOGREL
7867_train, BÉSILATE DE CLOPIDOGREL
7868_train,GABAPENTINE
7869_train,HYDROCHLOROTHIAZIDE
7869_train, VALSARTAN
7870_train,MALÉATE DE TIMOLOL
7870_train, TIMOLOL BASE
7871_train,CHLORHYDRATE DE SOTALOL
7872_train,SERTRALINE BASE
7872_train, CHLORHYDRATE DE SERTRALINE
7873_train,AMLODIPINE
7873_train, BÉSILATE D'AMLODIPINE
7874_train,OLANZAPINE
7875_train,CLARITHROMYCINE
7876_train,NITRENDIPINE
7877_train,NADROPARINE CALCIQUE 
7878_train,DALTÉPARINE SODIQUE 
7879_train,CHLORHYDRATE DE TRAMADOL
7880_train,BÉSILATE D'AMLODIPINE
7880_train, PÉRINDOPRIL ARGININE
7880_train, PÉRINDOPRIL
7880_train, AMLODIPINE
7881_train,NORFLOXACINE
7882_train,ATORVASTATINE CALCIQUE
7882_train, ATORVASTATINE
7883_train,CANDÉSARTAN CILEXÉTIL
7884_train,PANCRÉAS (POUDRE DE) (PORCINE)
7885_train,RILMÉNIDINE
7885_train, DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE
7886_train,RAMIPRIL
7887_train,GOMME DE STERCULIA
7888_train,ONDANSÉTRON
7889_train,GLIMÉPIRIDE
7890_train,GLIMÉPIRIDE
7891_train,CHLORHYDRATE DE DONÉPÉZIL
7892_train,ÉTANERCEPT 
7893_train,MALÉATE D'ÉNALAPRIL
7894_train,TELMISARTAN
7895_train,ROPINIROLE BASE
7895_train, CHLORHYDRATE DE ROPINIROLE
7896_train,OMOCONAZOLE (NITRATE D')
7897_train,VALACICLOVIR
7897_train, CHLORHYDRATE DE VALACICLOVIR
7898_train,NÉBIVOLOL BASE
7898_train, HYDROCHLOROTHIAZIDE
7898_train, CHLORHYDRATE DE NÉBIVOLOL
7899_train,CAPTOPRIL
7899_train, HYDROCHLOROTHIAZIDE
7900_train,CHLORHYDRATE D'HYDROXYZINE
7901_train,BÉSILATE D'AMLODIPINE
7901_train, AMLODIPINE
7901_train, OLMÉSARTAN MÉDOXOMIL
7902_train,RIBAVIRINE
7903_train,LOSARTAN POTASSIQUE
7904_train,PÉRINDOPRIL TERT-BUTYLAMINE
7904_train, PÉRINDOPRIL
7904_train, INDAPAMIDE
7905_train,PREDNISOLONE
7905_train, MÉTASULFOBENZOATE SODIQUE DE PREDNISOLONE
7906_train,FLUCONAZOLE
7907_train,ENTACAPONE
7907_train, LÉVODOPA
7907_train, CARBIDOPA
7908_train,DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ
7908_train, PRAMIPEXOLE BASE
7909_train,FÉNOFIBRATE
7910_train,FLUOXÉTINE BASE
7910_train, CHLORHYDRATE DE FLUOXÉTINE
7911_train,BICARBONATE DE SODIUM
7911_train, ALGINATE DE SODIUM
7912_train,CHLORHYDRATE DE VENLAFAXINE
7912_train, VENLAFAXINE
7913_train,KETOTIFÈNE BASE
7913_train, FUMARATE DE KETOTIFÈNE
7914_train,RÉPAGLINIDE
7915_train,HÉMIFUMARATE DE BISOPROLOL
7916_train,FÉNOFIBRATE
7917_train,FÉNOFIBRATE
7918_train,ACIDE L FOLINIQUE
7918_train, CALCIUM (LÉVOFOLINATE DE)
7919_train,CEFTRIAXONE SODIQUE
7919_train, CEFTRIAXONE BASE
7920_train,PRAVASTATINE SODIQUE
7921_train,OMÉPRAZOLE
7922_train,GLIMÉPIRIDE
7923_train,LOSARTAN POTASSIQUE
7924_train,RÉPAGLINIDE
7925_train,ÉSOMÉPRAZOLE
7925_train, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
7926_train,SIMVASTATINE
7927_train,FÉNOFIBRATE
7928_train,ALMOTRIPTAN
7928_train, MALATE D'ALMOTRIPTAN
7929_train,ATORVASTATINE CALCIQUE TRIHYDRATÉE
7929_train, ATORVASTATINE
7930_train,MOLSIDOMINE
7931_train,SIMVASTATINE
7932_train,CHLORHYDRATE DE METFORMINE
7932_train, METFORMINE BASE
7933_train,GABAPENTINE
7934_train,CARBONATE DE CALCIUM
7934_train, CALCIUM ÉLÉMENT
7935_train,LATANOPROST
7935_train, MALÉATE DE TIMOLOL
7935_train, TIMOLOL BASE
7936_train,TIMOLOL BASE
7936_train, BIMATOPROST
7936_train, TIMOLOL (MALÉATE DE)
7937_train,MANIDIPINE (DICHLORHYDRATE DE)
7938_train,CÉFADROXIL
7938_train, CÉFADROXIL MONOHYDRATÉ
7939_train,MÉTRONIDAZOLE
7940_train,DINITRATE D'ISOSORBIDE
7941_train,ÉTHINYLESTRADIOL
7941_train, LÉVONORGESTREL
7942_train,ÉTHINYLESTRADIOL
7942_train, LÉVONORGESTREL
7943_train,MINOCYCLINE BASE
7943_train, MINOCYCLINE (CHLORHYDRATE DE)
7944_train,LORAZÉPAM
7945_train,FLUVASTATINE SODIQUE
7945_train, FLUVASTATINE
7946_train,PROPRANOLOL (CHLORHYDRATE DE)
7947_train,PROPÉRICIAZINE
7948_train,FLUVASTATINE SODIQUE
7948_train, FLUVASTATINE BASE
7949_train,DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE
7949_train, RILMÉNIDINE
7950_train,MÉTRONIDAZOLE
7950_train, SPIRAMYCINE
7951_train,RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ
7951_train, RISÉDRONATE MONOSODIQUE ANHYDRE
7952_train,LORATADINE
7953_train,NITRENDIPINE
7954_train,SULFATE DE FRAMYCÉTINE
7954_train, PHOSPHATE SODIQUE DE DEXAMÉTHASONE
7955_train,DONÉPÉZIL BASE
7955_train, CHLORHYDRATE DE DONÉPÉZIL
7956_train,ROPINIROLE BASE
7956_train, CHLORHYDRATE DE ROPINIROLE
7957_train,FÉNOFIBRATE
7958_train,MÉTRONIDAZOLE (BENZOATE DE)
7959_train,BROMHYDRATE DE DEXTROMÉTHORPHANE
7960_train,TOPIRAMATE
7961_train,MOXONIDINE
7962_train,IODIXANOL
7962_train, IODE
7963_train,SALMÉTÉROL BASE
7963_train, PROPIONATE DE FLUTICASONE
7963_train, XINAFOATE DE SALMÉTÉROL
7964_train,CHLORURE DE SODIUM
7965_train,ADRÉNALINE
7966_train,TRANDOLAPRIL
7967_train,PAROXÉTINE BASE
7967_train, CHLORHYDRATE DE PAROXÉTINE HÉMIHYDRATÉ
7968_train,FLUVASTATINE SODIQUE
7968_train, FLUVASTATINE BASE
7969_train,TOPIRAMATE
7970_train,PRAVASTATINE SODIQUE
7971_train,CHLORURE DE SODIUM
7971_train, CALCIUM (CHLORURE DE) DIHYDRATÉ
7971_train, CHLORURE DE POTASSIUM
7971_train, SODIUM (LACTATE DE)
7971_train, SOLUTION DE
7971_train, LACTATE DE SODIUM ANHYDRE
7972_train,ESTRADIOL ANHYDRE
7972_train, ESTRADIOL HÉMIHYDRATÉ
7973_train,SOMATROPINE 
7974_train,FOSINOPRIL SODIQUE
7974_train, HYDROCHLOROTHIAZIDE
7975_train,CHLORHYDRATE DE DONÉPÉZIL
7975_train, DONÉPÉZIL BASE
7976_train,VALACICLOVIR
7976_train, CHLORHYDRATE DIHYDRATÉ DE VALACICLOVIR
7977_train,SIMVASTATINE
7978_train,PANTOPRAZOLE
7978_train, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
7979_train,PEGINTERFÉRON ALFA-2A 
7980_train,TELMISARTAN
7981_train,CHLORHYDRATE DE TRAMADOL
7982_train,NITRATE D'ÉCONAZOLE
7983_train,FÉNOFIBRATE
7984_train,ATORVASTATINE
7984_train, ATORVASTATINE CALCIQUE TRIHYDRATÉE
7985_train,CHLORHYDRATE DE FEXOFÉNADINE
7986_train,FENTANYL
7987_train,MAGNÉSIUM (SULFATE DE) HEPTAHYDRATÉ
7988_train,VENLAFAXINE
7988_train, CHLORHYDRATE DE VENLAFAXINE
7989_train,CITALOPRAM BASE
7989_train, BROMHYDRATE DE CITALOPRAM
7990_train,OMÉPRAZOLE
7991_train,LOSARTAN POTASSIQUE
7992_train,METFORMINE BASE
7992_train, CHLORHYDRATE DE METFORMINE
7993_train,ÉPOÉTINE ALFA 
7994_train,FLUOXÉTINE BASE
7994_train, CHLORHYDRATE DE FLUOXÉTINE
7995_train,CHLORHYDRATE DE CIPROFLOXACINE
7995_train, CIPROFLOXACINE
7996_train,PRÉGABALINE
7997_train,TIMOLOL
7997_train, MALÉATE DE TIMOLOL
7997_train, LATANOPROST
7998_train,CANDÉSARTAN CILEXÉTIL
7998_train, HYDROCHLOROTHIAZIDE
7999_train,IBANDRONIQUE (ACIDE)
7999_train, SEL MONOSODIQUE
7999_train, MONOHYDRATÉ
7999_train, ACIDE IBANDRONIQUE
8000_train,HYDROCHLOROTHIAZIDE
8000_train, IRBÉSARTAN
8001_train,SPIRONOLACTONE
8002_train,AMLODIPINE
8002_train, BÉSILATE D'AMLODIPINE
8003_train,PÉRINDOPRIL ARGININE
8003_train, PÉRINDOPRIL
8004_train,CHLORHYDRATE DE METFORMINE
8004_train, METFORMINE BASE
8005_train,ZOLMITRIPTAN
8006_train,AMOXICILLINE ANHYDRE
8006_train, AMOXICILLINE TRIHYDRATÉE
8007_train,FLUCONAZOLE
8008_train,ALENDRONATE MONOSODIQUE TRIHYDRATÉ
8008_train, ACIDE ALENDRONIQUE
8009_train,HYDROCHLOROTHIAZIDE
8009_train, VALSARTAN
8010_train,PRÉGABALINE
8011_train,PARACÉTAMOL
8012_train,CHLORHYDRATE DE VÉRAPAMIL
8013_train,GLICLAZIDE
8014_train,HYDROCHLOROTHIAZIDE
8014_train, FUMARATE DE BISOPROLOL
8015_train,AMOXICILLINE ANHYDRE
8015_train, AMOXICILLINE TRIHYDRATÉE
8016_train,HYDROCHLOROTHIAZIDE
8016_train, CANDÉSARTAN CILEXÉTIL
8017_train,CANDÉSARTAN CILEXÉTIL
8018_train,RISPÉRIDONE
8019_train,DOXYCYCLINE MONOHYDRATÉE
8020_train,SIROLIMUS
8021_train,LAMOTRIGINE
8022_train,GLIMÉPIRIDE
8023_train,CHLORHYDRATE DE TRAMADOL
8023_train, PARACÉTAMOL
8024_train,IRBÉSARTAN
8025_train,MONTÉLUKAST SODIQUE
8025_train, MONTÉLUKAST ACIDE
8026_train,VALPROATE DE SODIUM
8027_train,METFORMINE BASE
8027_train, CHLORHYDRATE DE METFORMINE
8028_train,TOSILATE DE PÉRINDOPRIL
8028_train, PÉRINDOPRIL
8029_train,DOXYCYCLINE
8029_train, DOXYCYCLINE MONOHYDRATÉE
8030_train,IRBÉSARTAN
8031_train,CLARITHROMYCINE
8032_train,TACROLIMUS MONOHYDRATÉ
8033_train,LÉVONORGESTREL
8033_train, LÉVONORGESTREL
8033_train, ÉTHINYLESTRADIOL
8033_train, ÉTHINYLESTRADIOL
8033_train, ÉTHINYLESTRADIOL
8033_train, LÉVONORGESTREL
8034_train,MISOPROSTOL
8034_train, DICLOFÉNAC SODIQUE
8035_train,RAMIPRIL
8035_train, HYDROCHLOROTHIAZIDE
8036_train,TARTRATE DE ZOLPIDEM
8037_train,MALÉATE DE TRIMÉBUTINE
8038_train,PROPIONATE DE FLUTICASONE
8039_train,CHLORHYDRATE DE BUPRÉNORPHINE
8039_train, BUPRÉNORPHINE
8039_train, NALOXONE BASE
8039_train, CHLORHYDRATE DE NALOXONE DIHYDRATÉ
8040_train,PIPAMPÉRONE (CHLORHYDRATE DE)
8040_train, PIPAMPÉRONE BASE
8041_train,DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ
8041_train, PRAMIPEXOLE BASE
8042_train,NIFÉDIPINE
8043_train,FLUCONAZOLE
8044_train,BENZOATE DE RIZATRIPTAN
8044_train, RIZATRIPTAN
8045_train,MALÉATE D'ÉNALAPRIL
8046_train,GLICLAZIDE
8047_train,SPIRAMYCINE
8047_train, MÉTRONIDAZOLE
8048_train,DICLOFÉNAC DE DIÉTHYLAMINE
8048_train, DICLOFÉNAC SODIQUE
8049_train,MOLSIDOMINE
8050_train,TIAPRIDE (CHLORHYDRATE DE)
8050_train, TIAPRIDE BASE
8051_train,IMMUNOGLOBULINE HUMAINE ANTI-D 
8052_train,ACIDE RISÉDRONIQUE
8052_train, RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ
8053_train,DESMOPRESSINE
8053_train, DESMOPRESSINE (ACÉTATE DE) TRIHYDRATÉ
8054_train,ESCITALOPRAM
8054_train, OXALATE D'ESCITALOPRAM
8055_train,FLUVASTATINE
8055_train, FLUVASTATINE SODIQUE
8056_train,SULFATE DE PROTAMINE
8057_train,CHLORHYDRATE DE TRAMADOL
8058_train,SULFADIAZINE ARGENTIQUE
8059_train,ANASTROZOLE
8060_train,DESLORATADINE
8061_train,CHLORHYDRATE DE SERTRALINE
8061_train, SERTRALINE BASE
8062_train,PARACÉTAMOL
8063_train,ALLOPURINOL
8064_train,ATORVASTATINE
8064_train, ATORVASTATINE CALCIQUE TRIHYDRATÉE
8065_train,ACIDE URSODÉOXYCHOLIQUE
8066_train,CIMÉTIDINE
8067_train,PRAVASTATINE SODIQUE
8068_train,ANASTROZOLE
8069_train,IRBÉSARTAN
8070_train,MINOCYCLINE BASE
8070_train, CHLORHYDRATE DE MINOCYCLINE
8071_train,AMOROLFINE BASE
8071_train, CHLORHYDRATE D'AMOROLFINE
8072_train,VALPROATE DE SODIUM
8073_train,OLANZAPINE
8074_train,HYDROCHLOROTHIAZIDE
8074_train, CANDÉSARTAN CILEXÉTIL
8075_train,NAFTIDROFURYL (OXALATE ACIDE DE)
8076_train,CÉFUROXIME
8076_train, CÉFUROXIME AXÉTIL
8077_train,CHLORHYDRATE DE TAMSULOSINE
8078_train,MOLSIDOMINE
8079_train,MOLSIDOMINE
8080_train,CEFPODOXIME
8080_train, CEFPODOXIME PROXÉTIL
8081_train,FUMARATE DE BISOPROLOL
8081_train, HYDROCHLOROTHIAZIDE
8082_train,VALSARTAN
8082_train, HYDROCHLOROTHIAZIDE
8083_train,ATORVASTATINE
8083_train, ATORVASTATINE CALCIQUE
8084_train,CHLORHYDRATE DE QUINAPRIL
8084_train, HYDROCHLOROTHIAZIDE
8084_train, QUINAPRIL BASE
8085_train,IODE
8085_train, IOHEXOL
8086_train,VALSARTAN
8087_train,ACICLOVIR
8088_train,IRBÉSARTAN
8089_train,HYDROCHLOROTHIAZIDE
8089_train, LOSARTAN POTASSIQUE
8090_train,AMISULPRIDE
8091_train,RÉPAGLINIDE
8092_train,TROSPIUM (CHLORURE DE)
8093_train,VALSARTAN
8094_train,CHLORHYDRATE DE QUINAPRIL
8094_train, HYDROCHLOROTHIAZIDE
8094_train, QUINAPRIL BASE
8095_train,IOHEXOL
8095_train, IODE
8096_train,CANDÉSARTAN CILEXÉTIL
8097_train,OMÉPRAZOLE
8098_train,FENTANYL (CITRATE DE)
8099_train,ONDANSÉTRON
8099_train, CHLORHYDRATE D'ONDANSÉTRON DIHYDRATÉ
8100_train,FENTANYL
8101_train,LÉVONORGESTREL
8101_train, LÉVONORGESTREL
8101_train, ÉTHINYLESTRADIOL
8101_train, ÉTHINYLESTRADIOL
8101_train, ÉTHINYLESTRADIOL
